Date,Mine & HODL ETH Rev,Mine & Sell USD Rev,50% Sale ETH Rev,50% sale USD Rev,ETH Price,Mine & HODL ETH Accume,Mine & Sell USD Accumulated,50 ETH Accumulated,50% USD Accumulated,50% ETH USD Value,Mine & HODL ETH Value Accumulated (USD),50/50 Val,Rig Value,Mine & HODL,Mine & Sell,50% Sell 50% HODL,Buy ETH Directly,GPUStraight Line,GPU Buy Back Value,Electricity paid,Total Electricity Paid,Days Run,Price of ETH
3/8/2019,0.02194,2.95,0.01,1.47,134.42,8.83145,3594.12,4.42,1797.06,593.56,1187.12,2390.62,1427.51,1644.65,4051.64,2848.15,479.68,0,1427.51,0.96,-969.98,421,134.42
3/9/2019,0.02243,3.1,0.01,1.55,138.24,8.85388,3597.22,4.43,1798.61,611.98,1223.96,2410.59,1416.11,1667.78,4041.04,2854.41,493.31,0,1416.11,0.96,-972.29,422,138.24
3/10/2019,0.02231,3.04,0.01,1.52,136.36,8.87619,3600.26,4.44,1800.13,605.18,1210.36,2405.31,1405.67,1641.43,4031.34,2836.38,486.6,0,1405.67,0.96,-974.59,423,136.36
3/11/2019,0.02238,2.99,0.01,1.49,133.54,8.89857,3603.25,4.45,1801.63,594.16,1188.31,2395.78,1380.99,1592.41,4007.35,2799.88,476.54,0,1380.99,0.96,-976.9,424,133.54
3/12/2019,0.02273,3.05,0.01,1.53,134.37,8.9213,3606.31,4.46,1803.15,599.38,1198.76,2402.53,1380.99,1600.55,4008.1,2804.32,479.5,0,1380.99,0.96,-979.2,425,134.37
3/13/2019,0.02284,3.04,0.01,1.52,132.93,8.94414,3609.34,4.47,1804.67,594.47,1188.94,2399.14,1380.99,1588.43,4008.83,2798.63,474.36,0,1380.99,0.96,-981.5,426,132.93
3/14/2019,0.02268,3.01,0.01,1.51,132.89,8.96682,3612.35,4.48,1806.18,595.8,1191.6,2401.98,1380.99,1588.78,4009.54,2799.16,474.22,0,1380.99,0.96,-983.81,427,132.89
3/15/2019,0.02262,3.11,0.01,1.56,137.63,8.98944,3615.47,4.49,1807.73,618.61,1237.22,2426.34,1380.99,1632.1,4010.35,2821.22,491.13,0,1380.99,0.96,-986.11,428,137.63
3/16/2019,0.02209,3.13,0.01,1.56,141.68,9.01152,3618.6,4.51,1809.3,638.38,1276.75,2447.67,1380.99,1669.33,4011.17,2840.25,505.59,0,1380.99,0.96,-988.42,429,141.68
3/17/2019,0.02208,3.09,0.01,1.54,139.74,9.03361,3621.68,4.52,1810.84,631.18,1262.36,2442.02,1380.99,1652.63,4011.95,2832.29,498.66,0,1380.99,0.96,-990.72,430,139.74
3/18/2019,0.02594,3.59,0.01,1.8,138.5,9.05954,3625.27,4.53,1812.64,627.37,1254.75,2440.01,1380.99,1642.71,4013.24,2827.98,494.24,0,1380.99,0.96,-993.02,431,138.5
3/19/2019,0.02338,3.26,0.01,1.63,139.46,9.08292,3628.54,4.54,1814.27,633.35,1266.7,2447.62,1380.99,1652.37,4014.2,2833.28,497.66,0,1380.99,0.96,-995.33,432,139.46
3/20/2019,0.0226,3.17,0.01,1.58,140.22,9.10553,3631.71,4.55,1815.85,638.39,1276.78,2454.24,1380.99,1660.14,4015.06,2837.6,500.38,0,1380.99,0.96,-997.63,433,140.22
3/21/2019,0.02293,3.11,0.01,1.55,135.61,9.12846,3634.82,4.56,1817.41,618.96,1237.91,2436.36,1380.99,1618.97,4015.87,2817.42,483.93,0,1380.99,0.96,-999.94,434,135.61
3/22/2019,0.02301,3.15,0.01,1.57,136.76,9.15147,3637.96,4.58,1818.98,625.78,1251.55,2444.76,1380.99,1630.31,4016.71,2823.51,488.03,0,1380.99,0.96,-1002.24,435,136.76
3/23/2019,0.0229,3.15,0.01,1.58,137.74,9.17436,3641.12,4.59,1820.56,631.84,1263.68,2452.4,1372.11,1631.24,4008.68,2819.96,491.53,0,1372.11,0.96,-1004.54,436,137.74
3/24/2019,0.02278,3.1,0.01,1.55,136.21,9.19715,3644.22,4.6,1822.11,626.37,1252.74,2448.48,1372.11,1618,4009.48,2813.74,486.07,0,1372.11,0.96,-1006.85,437,136.21
3/25/2019,0.02297,3.08,0.01,1.54,133.96,9.22011,3647.3,4.61,1823.65,617.56,1235.13,2441.21,1372.11,1598.08,4010.25,2804.17,478.04,0,1372.11,0.96,-1009.15,438,133.96
3/26/2019,0.02359,3.17,0.01,1.58,134.29,9.24371,3650.46,4.62,1825.23,620.67,1241.34,2445.9,1372.11,1601.99,4011.12,2806.55,479.22,0,1372.11,0.96,-1011.46,439,134.29
3/27/2019,0.02413,3.38,0.01,1.69,140.23,9.26784,3653.85,4.63,1826.92,649.81,1299.63,2476.74,1372.11,1657.98,4012.2,2835.09,500.41,0,1372.11,0.96,-1013.76,440,140.23
3/28/2019,0.02381,3.3,0.01,1.65,138.39,9.29165,3657.14,4.65,1828.57,642.94,1285.87,2471.51,1372.11,1641.92,4013.19,2827.55,493.85,0,1372.11,0.96,-1016.06,441,138.39
3/29/2019,0.02371,3.42,0.01,1.71,144.41,9.31536,3660.57,4.66,1830.28,672.62,1345.23,2502.9,1372.11,1698.97,4014.31,2856.64,515.33,0,1372.11,0.96,-1018.37,442,144.41
3/30/2019,0.02452,3.51,0.01,1.76,143.29,9.33988,3664.08,4.67,1832.04,669.16,1338.31,2501.2,1372.11,1689.75,4015.52,2852.63,511.33,0,1372.11,0.96,-1020.67,443,143.29
3/31/2019,0.02447,3.48,0.01,1.74,142.4,9.36435,3667.56,4.68,1833.78,666.74,1333.48,2500.52,1360.77,1671.28,4005.36,2838.32,508.16,0,1360.77,0.96,-1022.98,444,142.4
4/1/2019,0.02347,3.33,0.01,1.66,141.85,9.38782,3670.89,4.69,1835.45,665.83,1331.66,2501.28,1360.77,1667.15,4006.39,2836.77,506.19,0,1360.77,0.96,-1025.28,445,141.85
4/2/2019,0.02373,3.91,0.01,1.96,164.93,9.41155,3674.81,4.71,1837.4,776.12,1552.25,2613.53,1360.77,1885.43,4008,2946.72,588.55,0,1360.77,0.96,-1027.58,446,164.93
4/3/2019,0.02401,3.87,0.01,1.94,161.18,9.43557,3678.68,4.72,1839.34,760.41,1520.82,2599.75,1360.77,1851.71,4009.56,2930.64,575.17,0,1360.77,0.96,-1029.89,447,161.18
4/4/2019,0.02329,3.68,0.01,1.84,158.07,9.45886,3682.36,4.73,1841.18,747.58,1495.16,2588.76,1342.23,1805.2,3992.4,2898.8,564.07,0,1342.23,0.96,-1032.19,448,158.07
4/5/2019,0.02316,3.85,0.01,1.93,166.39,9.48202,3686.21,4.74,1843.11,788.86,1577.71,2631.96,1342.23,1885.45,3993.95,2939.7,593.76,0,1342.23,0.96,-1034.5,449,166.39
4/6/2019,0.02284,3.8,0.01,1.9,166.28,9.50486,3690.01,4.75,1845.01,790.23,1580.47,2635.24,1330.23,1873.9,3983.45,2928.67,593.37,0,1330.23,0.96,-1036.8,450,166.28
4/7/2019,0.0231,4.06,0.01,2.03,175.57,9.52796,3694.07,4.76,1847.03,836.41,1672.82,2683.45,1330.23,1963.95,3985.2,2974.58,626.52,0,1330.23,0.96,-1039.1,451,175.57
4/8/2019,0.0232,4.2,0.01,2.1,181.06,9.55116,3698.27,4.78,1849.13,864.67,1729.33,2713.8,1314.65,2002.58,3971.51,2987.05,646.11,0,1314.65,0.96,-1041.41,452,181.06
4/9/2019,0.02279,4.02,0.01,2.01,176.3,9.57395,3702.29,4.79,1851.14,843.94,1687.89,2695.09,1307.06,1951.23,3965.63,2958.43,629.13,0,1307.06,0.96,-1043.71,453,176.3
4/10/2019,0.02268,4.02,0.01,2.01,177.39,9.59663,3706.31,4.8,1853.15,851.17,1702.35,2704.33,1300.64,1956.97,3960.93,2958.95,633.02,0,1300.64,0.96,-1046.02,454,177.39
4/11/2019,0.02238,3.7,0.01,1.85,165.24,9.61901,3710.01,4.81,1855,794.72,1589.45,2649.73,1292.35,1833.47,3954.04,2893.75,589.66,0,1292.35,0.96,-1048.32,455,165.24
4/12/2019,0.02248,3.7,0.01,1.85,164.56,9.64149,3713.71,4.82,1856.85,793.3,1586.6,2650.16,1292.35,1828.33,3955.43,2891.88,587.23,0,1292.35,0.96,-1050.62,456,164.56
4/13/2019,0.02214,3.64,0.01,1.82,164.53,9.66364,3717.35,4.83,1858.68,794.98,1589.96,2653.65,1294.24,1831.27,3958.66,2894.96,587.13,0,1294.24,0.96,-1052.93,457,164.53
4/14/2019,0.02175,3.67,0.01,1.83,168.68,9.68539,3721.02,4.84,1860.51,816.87,1633.73,2677.38,1294.24,1872.74,3960.02,2916.38,601.94,0,1294.24,0.96,-1055.23,458,168.68
4/15/2019,0.02186,3.5,0.01,1.75,160.3,9.70725,3724.52,4.85,1862.26,778.04,1556.07,2640.3,1294.24,1792.77,3961.22,2877,572.03,0,1294.24,0.96,-1057.54,459,160.3
4/16/2019,0.02225,3.71,0.01,1.86,166.9,9.7295,3728.24,4.86,1864.12,811.93,1623.85,2676.05,1292.24,1856.25,3960.64,2908.45,595.58,0,1292.24,0.96,-1059.84,460,166.9
4/17/2019,0.02271,3.79,0.01,1.9,167.02,9.75221,3732.03,4.88,1866.02,814.41,1628.81,2680.42,1292.24,1858.91,3962.13,2910.52,596.01,0,1292.24,0.96,-1062.14,461,167.02
4/18/2019,0.02284,3.99,0.01,1.99,174.6,9.77506,3736.02,4.89,1868.01,853.36,1706.73,2721.37,1292.21,1934.49,3963.79,2949.14,623.06,0,1292.21,0.96,-1064.45,462,174.6
4/19/2019,0.02239,3.9,0.01,1.95,174.13,9.79745,3739.92,4.9,1869.96,853.01,1706.03,2722.97,1290.59,1929.87,3963.76,2946.82,621.38,0,1290.59,0.96,-1066.75,463,174.13
4/20/2019,0.02233,3.88,0.01,1.94,173.96,9.81978,3743.8,4.91,1871.9,854.12,1708.25,2726.03,1288.59,1927.78,3963.33,2945.56,620.78,0,1288.59,0.96,-1069.06,464,173.96
4/21/2019,0.02237,3.81,0.01,1.9,170.3,9.84215,3747.61,4.92,1873.81,838.06,1676.12,2711.87,1284.67,1889.43,3960.92,2925.18,607.72,0,1284.67,0.96,-1071.36,465,170.3
4/22/2019,0.0221,3.8,0.01,1.9,171.9,9.86424,3751.41,4.93,1875.71,847.83,1695.66,2723.54,1284.67,1906.67,3962.42,2934.55,613.43,0,1284.67,0.96,-1073.66,466,171.9
4/23/2019,0.02221,3.79,0.01,1.9,170.66,9.88646,3755.2,4.94,1877.6,843.61,1687.22,2721.21,1284.67,1895.93,3963.91,2929.92,609,0,1284.67,0.96,-1075.97,467,170.66
4/24/2019,0.02271,3.77,0.01,1.89,166.05,9.90917,3758.97,4.95,1879.49,822.71,1645.42,2702.2,1284.78,1851.93,3965.48,2908.7,592.55,0,1284.78,0.96,-1078.27,468,166.05
4/25/2019,0.0227,3.47,0.01,1.74,152.99,9.93187,3762.45,4.97,1881.22,759.74,1519.48,2640.96,1299.23,1738.13,3981.1,2859.61,545.95,0,1299.23,0.96,-1080.58,469,152.99
4/26/2019,0.02283,3.57,0.01,1.79,156.45,9.9547,3766.02,4.98,1883.01,778.71,1557.41,2661.72,1299.23,1773.76,3982.37,2878.06,558.29,0,1299.23,0.96,-1082.88,470,156.45
4/27/2019,0.02209,3.5,0.01,1.75,158.36,9.97679,3769.52,4.99,1884.76,789.96,1579.92,2674.72,1299.23,1793.97,3983.56,2888.76,565.11,0,1299.23,0.96,-1085.18,471,158.36
4/28/2019,0.02219,3.51,0.01,1.75,158.05,9.99898,3773.02,5,1886.51,790.17,1580.34,2676.68,1299.23,1792.08,3984.76,2888.42,564,0,1299.23,0.96,-1087.49,472,158.05
4/29/2019,0.02202,3.45,0.01,1.72,156.69,10.021,3776.47,5.01,1888.24,785.1,1570.19,2673.33,1299.23,1779.63,3985.91,2882.77,559.15,0,1299.23,0.96,-1089.79,473,156.69
4/30/2019,0.02179,3.58,0.01,1.79,164.39,10.04278,3780.06,5.02,1890.03,825.47,1650.93,2715.49,1308.83,1867.67,3996.79,2932.23,586.63,0,1308.83,0.96,-1092.1,474,164.39
5/1/2019,0.02191,3.54,0.01,1.77,161.42,10.0647,3783.59,5.03,1891.8,812.32,1624.64,2704.12,1308.83,1839.07,3998.02,2918.55,576.03,0,1308.83,0.96,-1094.4,475,161.42
5/2/2019,0.02273,3.67,0.01,1.83,161.29,10.08743,3787.26,5.04,1893.63,813.5,1627,2707.13,1335.96,1866.26,4026.52,2946.39,575.57,0,1335.96,0.96,-1096.7,476,161.29
5/3/2019,0.02221,3.74,0.01,1.87,168.24,10.10964,3791,5.05,1895.5,850.42,1700.85,2745.92,1365.17,1967,4057.15,3012.08,600.37,0,1365.17,0.96,-1099.01,477,168.24
5/4/2019,0.02157,3.53,0.01,1.76,163.61,10.13122,3794.53,5.07,1897.26,828.78,1657.57,2726.05,1381.53,1937.79,4074.75,3006.27,583.84,0,1381.53,0.96,-1101.31,478,163.61
5/5/2019,0.02143,3.51,0.01,1.76,163.94,10.15265,3798.04,5.08,1899.02,832.21,1664.43,2731.23,1375.27,1936.08,4069.69,3002.88,585.02,0,1375.27,0.96,-1103.62,479,163.94
5/6/2019,0.02199,3.82,0.01,1.91,173.7,10.17465,3801.86,5.09,1900.93,883.67,1767.34,2784.6,1366.16,2027.58,4062.1,3044.84,619.85,0,1366.16,0.96,-1105.92,480,173.7
5/7/2019,0.02178,3.67,0.01,1.84,168.59,10.19643,3805.53,5.1,1902.77,859.51,1719.02,2762.27,1361.62,1972.41,4058.93,3015.67,601.62,0,1361.62,0.96,-1108.22,481,168.59
5/8/2019,0.02181,3.74,0.01,1.87,171.42,10.21824,3809.27,5.11,1904.64,875.81,1751.61,2780.44,1363.23,2004.31,4061.97,3033.14,611.71,0,1363.23,0.96,-1110.53,482,171.42
5/9/2019,0.02177,3.72,0.01,1.86,170.86,10.24001,3812.99,5.12,1906.5,874.8,1749.61,2781.3,1363.23,2000.01,4063.39,3031.7,609.72,0,1363.23,0.96,-1112.83,483,170.86
5/10/2019,0.02196,3.79,0.01,1.89,172.5,10.26197,3816.78,5.13,1908.39,885.09,1770.19,2793.48,1357.73,2012.78,4059.37,3036.07,615.57,0,1357.73,0.96,-1115.14,484,172.5
5/11/2019,0.02161,4.16,0.01,2.08,192.44,10.28357,3820.94,5.14,1910.47,989.49,1978.97,2899.95,1357.73,2219.26,4061.22,3140.24,686.72,0,1357.73,0.96,-1117.44,485,192.44
5/12/2019,0.02138,4.02,0.01,2.01,188.14,10.30495,3824.96,5.15,1912.48,969.39,1938.77,2881.87,1357.73,2176.75,4062.94,3119.85,671.38,0,1357.73,0.96,-1119.74,486,188.14
5/13/2019,0.02161,4.23,0.01,2.12,195.83,10.32656,3829.19,5.16,1914.6,1011.13,2022.25,2925.72,1357.73,2257.93,4064.87,3161.4,698.82,0,1357.73,0.96,-1122.05,487,195.83
5/14/2019,0.02125,4.62,0.01,2.31,217.16,10.34781,3833.81,5.17,1916.9,1123.57,2247.13,3040.47,1352.22,2475,4061.67,3268.34,774.94,0,1352.22,0.96,-1124.35,488,217.16
5/15/2019,0.02121,5.27,0.01,2.64,248.64,10.36902,3839.08,5.18,1919.54,1289.08,2578.15,3208.62,1334.74,2786.24,4047.16,3416.7,887.27,0,1334.74,0.96,-1126.66,489,248.64
5/16/2019,0.02154,5.7,0.01,2.85,264.47,10.39056,3844.78,5.2,1922.39,1374,2747.99,3296.38,1334.74,2953.77,4050.56,3502.16,943.76,0,1334.74,0.96,-1128.96,490,264.47
5/17/2019,0.02039,4.99,0.01,2.5,244.84,10.41096,3849.77,5.21,1924.88,1274.51,2549.02,3199.39,1334.74,2752.5,4053.25,3402.87,873.71,0,1334.74,0.96,-1131.26,491,244.84
5/18/2019,0.01975,4.62,0.01,2.31,233.96,10.4307,3854.39,5.22,1927.19,1220.18,2440.37,3147.38,1329.3,2636.1,4050.12,3343.11,834.89,0,1329.3,0.96,-1133.57,492,233.96
5/19/2019,0.02007,5.24,0.01,2.62,260.9,10.45078,3859.63,5.23,1929.81,1363.3,2726.61,3293.12,1329.3,2920.03,4053.05,3486.54,931.02,0,1329.3,0.96,-1135.87,493,260.9
5/20/2019,0.0204,5.14,0.01,2.57,252.1,10.47118,3864.77,5.24,1932.38,1319.89,2639.78,3252.28,1321.46,2823.07,4048.06,3435.56,899.62,0,1321.46,0.96,-1138.18,494,252.1
5/21/2019,0.02058,5.25,0.01,2.62,254.94,10.49175,3870.01,5.25,1935.01,1337.38,2674.77,3272.39,1321.46,2855.75,4051,3453.38,909.76,0,1321.46,0.96,-1140.48,495,254.94
5/22/2019,0.02081,5.07,0.01,2.53,243.46,10.51256,3875.08,5.26,1937.54,1279.69,2559.39,3217.23,1321.46,2738.07,4053.76,3395.91,868.79,0,1321.46,0.96,-1142.78,496,243.46
5/23/2019,0.02082,5.11,0.01,2.56,245.6,10.53338,3880.19,5.27,1940.1,1293.5,2587,3233.6,1321.46,2763.37,4056.57,3409.97,876.43,0,1321.46,0.96,-1145.09,497,245.6
5/24/2019,0.02133,5.33,0.01,2.66,249.61,10.55471,3885.52,5.28,1942.76,1317.28,2634.56,3260.04,1321.46,2808.63,4059.59,3434.11,890.74,0,1321.46,0.96,-1147.39,498,249.61
5/25/2019,0.02103,5.29,0.01,2.64,251.49,10.57574,3890.81,5.29,1945.4,1329.85,2659.69,3275.25,1321.46,2831.46,4062.57,3447.02,897.44,0,1321.46,0.96,-1149.7,499,251.49
5/26/2019,0.02088,5.6,0.01,2.8,268.26,10.59662,3896.41,5.3,1948.2,1421.33,2842.65,3369.53,1313.23,3003.88,4057.64,3530.76,957.29,0,1313.23,0.96,-1152,500,268.26
5/27/2019,0.02056,5.59,0.01,2.79,271.83,10.61718,3902,5.31,1951,1443.03,2886.07,3394.03,1313.23,3044.99,4060.92,3552.96,970.03,0,1313.23,0.96,-1154.3,501,271.83
5/28/2019,0.02098,5.7,0.01,2.85,271.45,10.63816,3907.69,5.32,1953.85,1443.86,2887.73,3397.71,1313.23,3044.35,4064.31,3554.33,968.67,0,1313.23,0.96,-1156.61,502,271.45
5/29/2019,0.0203,5.47,0.01,2.74,269.6,10.65847,3913.17,5.33,1956.58,1436.76,2873.52,3393.34,1313.23,3027.84,4067.48,3547.66,962.07,0,1313.23,0.96,-1158.91,503,269.6
5/30/2019,0.02012,5.12,0.01,2.56,254.45,10.67859,3918.29,5.34,1959.14,1358.58,2717.17,3317.73,1313.23,2869.18,4070.3,3469.74,908.01,0,1313.23,0.96,-1161.22,504,254.45
5/31/2019,0.02041,5.46,0.01,2.73,267.42,10.69899,3923.74,5.35,1961.87,1430.56,2861.12,3392.43,1313.23,3010.83,4073.45,3542.14,954.29,0,1313.23,0.96,-1163.52,505,267.42
6/1/2019,0.02021,5.35,0.01,2.67,264.71,10.7192,3929.09,5.36,1964.55,1418.74,2837.48,3383.29,1313.23,2984.88,4076.49,3530.69,944.62,0,1313.23,0.96,-1165.82,506,264.71
6/2/2019,0.01964,5.29,0.01,2.65,269.31,10.73884,3934.38,5.37,1967.19,1446.04,2892.08,3413.23,1313.23,3037.18,4079.48,3558.33,961.04,0,1313.23,0.96,-1168.13,507,269.31
6/3/2019,0.02063,5.15,0.01,2.58,249.61,10.75948,3939.53,5.38,1969.77,1342.84,2685.67,3312.6,1313.23,2828.47,4082.33,3455.4,890.74,0,1313.23,0.96,-1170.43,508,249.61
6/4/2019,0.02059,4.96,0.01,2.48,241.1,10.78006,3944.5,5.39,1972.25,1299.54,2599.07,3271.78,1313.23,2739.56,4084.99,3412.28,860.37,0,1313.23,0.96,-1172.74,509,241.1
6/5/2019,0.02099,5.17,0.01,2.58,246.16,10.80106,3949.66,5.4,1974.83,1329.39,2658.79,3304.23,1313.23,2796.98,4087.85,3442.41,878.42,0,1313.23,0.96,-1175.04,510,246.16
6/6/2019,0.02022,5.04,0.01,2.52,249.43,10.82128,3954.71,5.41,1977.35,1349.58,2699.15,3326.93,1313.23,2835.03,4090.59,3462.81,890.09,0,1313.23,0.96,-1177.34,511,249.43
6/7/2019,0.01999,4.99,0.01,2.49,249.54,10.84127,3959.7,5.42,1979.85,1352.67,2705.33,3332.51,1313.23,2838.91,4093.28,3466.09,890.49,0,1313.23,0.96,-1179.65,512,249.54
6/8/2019,0.02091,5.11,0.01,2.56,244.4,10.86218,3964.81,5.43,1982.4,1327.36,2654.72,3309.76,1313.23,2785.99,4096.08,3441.04,872.14,0,1313.23,0.96,-1181.95,513,244.4
6/9/2019,0.0208,4.81,0.01,2.41,231.43,10.88298,3969.62,5.44,1984.81,1259.32,2518.65,3244.13,1313.23,2647.62,4098.59,3373.1,825.86,0,1313.23,0.96,-1184.26,514,231.43
6/10/2019,0.02129,5.28,0.01,2.64,247.96,10.90426,3974.9,5.45,1987.45,1351.91,2703.82,3339.36,1303.31,2820.57,4091.64,3456.11,884.85,0,1303.31,0.96,-1186.56,515,247.96
6/11/2019,0.02102,5.15,0.01,2.58,245.16,10.92529,3980.05,5.46,1990.03,1339.22,2678.44,3329.25,1303.31,2792.89,4094.49,3443.69,874.86,0,1303.31,0.96,-1188.86,516,245.16
6/12/2019,0.02078,5.47,0.01,2.73,263.05,10.94607,3985.52,5.47,1992.76,1439.68,2879.36,3432.44,1303.31,2991.5,4097.66,3544.58,938.7,0,1303.31,0.96,-1191.17,517,263.05
6/13/2019,0.02111,5.39,0.01,2.69,255.09,10.96718,3990.9,5.48,1995.45,1398.81,2797.62,3394.26,1285.32,2889.47,4082.75,3486.11,910.29,0,1285.32,0.96,-1193.47,518,255.09
6/14/2019,0.02122,5.6,0.01,2.8,263.76,10.9884,3996.5,5.49,1998.25,1449.15,2898.3,3447.4,1279.66,2982.19,4080.39,3531.29,941.23,0,1279.66,0.96,-1195.78,519,263.76
6/15/2019,0.02135,5.75,0.01,2.87,269.22,11.00976,4002.25,5.5,2001.13,1482.02,2964.05,3483.15,1269.31,3035.27,4073.48,3554.38,960.71,0,1269.31,0.96,-1198.08,520,269.22
6/16/2019,0.02102,5.64,0.01,2.82,268.53,11.03077,4007.89,5.52,2003.95,1481.05,2962.09,3484.99,1269.31,3031.02,4076.82,3553.92,958.25,0,1269.31,0.96,-1200.38,521,268.53
6/17/2019,0.02131,5.84,0.01,2.92,273.92,11.05208,4013.73,5.53,2006.87,1513.69,3027.39,3520.56,1269.31,3094.01,4080.35,3587.18,977.49,0,1269.31,0.96,-1202.69,522,273.92
6/18/2019,0.02094,5.54,0.01,2.77,264.51,11.07302,4019.27,5.54,2009.64,1464.46,2928.93,3474.1,1269.31,2993.24,4083.59,3538.41,943.91,0,1269.31,0.96,-1204.99,523,264.51
6/19/2019,0.02081,5.6,0.01,2.8,269.01,11.09383,4024.87,5.55,2012.43,1492.18,2984.35,3504.61,1269.31,3046.36,4086.88,3566.62,959.97,0,1269.31,0.96,-1207.3,524,269.01
6/20/2019,0.02133,5.81,0.01,2.9,272.21,11.11517,4030.68,5.56,2015.34,1512.83,3025.66,3528.17,1265.98,3082.04,4087.05,3584.55,971.38,0,1265.98,0.96,-1209.6,525,272.21
6/21/2019,0.02089,6.18,0.01,3.09,296.03,11.13606,4036.86,5.57,2018.43,1648.3,3296.61,3666.73,1256.39,3341.09,4081.35,3711.22,1056.39,0,1256.39,0.96,-1211.9,526,296.03
6/22/2019,0.02115,6.54,0.01,3.27,309.41,11.15721,4043.4,5.58,2021.7,1726.08,3452.15,3747.78,1253.53,3491.48,4082.73,3787.11,1104.13,0,1253.53,0.96,-1214.21,527,309.41
6/23/2019,0.02079,6.39,0.01,3.2,307.37,11.178,4049.79,5.59,2024.9,1717.89,3435.78,3742.79,1250.17,3469.44,4083.45,3776.45,1096.85,0,1250.17,0.96,-1216.51,528,307.37
6/24/2019,0.02045,6.37,0.01,3.18,311.22,11.19845,4056.16,5.6,2028.08,1742.59,3485.18,3770.67,1254.16,3520.52,4091.5,3806.01,1110.59,0,1254.16,0.96,-1218.82,529,311.22
6/25/2019,0.02063,6.53,0.01,3.27,316.53,11.21909,4062.69,5.61,2031.35,1775.59,3551.18,3806.93,1255.34,3585.4,4096.91,3841.15,1129.54,0,1255.34,0.96,-1221.12,530,316.53
6/26/2019,0.01977,6.6,0.01,3.3,333.76,11.23886,4069.29,5.62,2034.65,1875.54,3751.08,3910.19,1266.8,3794.45,4112.66,3953.56,1191.03,0,1266.8,0.96,-1223.42,531,333.76
6/27/2019,0.01998,5.88,0.01,2.94,294.07,11.25884,4075.17,5.63,2037.58,1655.44,3310.89,3693.03,1278.54,3363.7,4127.98,3745.84,1049.39,0,1278.54,0.96,-1225.73,532,294.07
6/28/2019,0.02032,6.29,0.01,3.14,309.37,11.27916,4081.45,5.64,2040.73,1744.72,3489.43,3785.44,1278.54,3539.95,4131.96,3835.96,1103.99,0,1278.54,0.96,-1228.03,533,309.37
6/29/2019,0.01939,6.15,0.01,3.08,317.32,11.29855,4087.61,5.65,2043.8,1792.63,3585.26,3836.43,1278.54,3633.46,4135.81,3884.64,1132.36,0,1278.54,0.96,-1230.34,534,317.32
6/30/2019,0.01941,5.63,0.01,2.82,290.15,11.31796,4093.24,5.66,2046.62,1641.95,3283.9,3688.57,1278.54,3329.81,4139.14,3734.48,1035.4,0,1278.54,0.96,-1232.64,535,290.15
7/1/2019,0.02003,5.89,0.01,2.95,294.17,11.33799,4099.13,5.67,2049.56,1667.65,3335.3,3717.21,1278.54,3378.9,4142.73,3760.81,1049.75,0,1278.54,0.96,-1234.94,536,294.17
7/2/2019,0.01949,5.68,0.01,2.84,291.61,11.35748,4104.81,5.68,2052.41,1655.98,3311.95,3708.38,1282.74,3357.45,4150.31,3753.88,1040.61,0,1282.74,0.96,-1237.25,537,291.61
7/3/2019,0.01978,5.98,0.01,2.99,302.17,11.37726,4110.79,5.69,2055.4,1718.93,3437.87,3774.33,1289.15,3487.46,4160.38,3823.92,1078.3,0,1289.15,0.96,-1239.55,538,302.17
7/4/2019,0.0199,5.63,0.01,2.82,283.1,11.39717,4116.43,5.7,2058.21,1613.27,3226.54,3671.48,1289.15,3273.83,4163.71,3718.77,1010.25,0,1289.15,0.96,-1241.86,539,283.1
7/5/2019,0.01995,5.74,0.01,2.87,287.9,11.41711,4122.17,5.71,2061.08,1643.49,3286.99,3704.58,1299.16,3341.98,4177.17,3759.58,1027.37,0,1299.16,0.96,-1244.16,540,287.9
7/6/2019,0.0196,5.65,0.01,2.82,287.98,11.43671,4127.81,5.72,2063.91,1646.77,3293.54,3710.68,1304.15,3351.23,4185.49,3768.36,1027.66,0,1304.15,0.96,-1246.46,541,287.98
7/7/2019,0.01951,5.98,0.01,2.99,306.43,11.45623,4133.79,5.73,2066.9,1755.27,3510.53,3822.16,1312.27,3574.04,4197.3,3885.67,1093.5,0,1312.27,0.96,-1248.77,542,306.43
7/8/2019,0.01995,6.25,0.01,3.13,313.34,11.47618,4140.04,5.74,2070.02,1797.97,3595.95,3868,1312.27,3657.15,4201.25,3929.2,1118.16,0,1312.27,0.96,-1251.07,543,313.34
7/9/2019,0.0194,5.97,0.01,2.99,307.89,11.49559,4146.02,5.75,2073.01,1769.69,3539.38,3842.7,1312.27,3598.27,4204.92,3901.6,1098.71,0,1312.27,0.96,-1253.38,544,307.89
7/10/2019,0.01916,5.53,0.01,2.77,288.64,11.51475,4151.55,5.76,2075.78,1661.81,3323.62,3737.58,1313.41,3381.35,4209.28,3795.32,1030.02,0,1313.41,0.96,-1255.68,545,288.64
7/11/2019,0.0193,5.18,0.01,2.59,268.56,11.53405,4156.73,5.77,2078.37,1548.79,3097.58,3627.16,1313.41,3153.01,4212.16,3682.59,958.36,0,1313.41,0.96,-1257.98,546,268.56
7/12/2019,0.01862,5.13,0.01,2.56,275.41,11.55267,4161.86,5.78,2080.93,1590.86,3181.72,3671.79,1313.42,3234.85,4214.99,3724.92,982.8,0,1313.42,0.96,-1260.29,547,275.41
